Vehicle_ID,Frame_ID,Local_X,Local_Y,v_Vel
580,2856,-0.320399,-9.86009,6.62507
580,2857,-0.331977,-9.8713,6.68521
580,2858,-0.344139,-9.88075,6.75223
580,2859,-0.35639,-9.88822,6.82513
580,2860,-0.35639,-9.88822,6.82513
580,2861,-0.3686,-9.89356,6.90081
580,2862,-0.39275,-9.89782,7.03784
580,2863,-0.404794,-9.89701,7.08926
580,2864,-0.404794,-9.89701,7.08926
580,2865,-0.415904,-9.89464,7.12299
580,2866,-0.425971,-9.89111,7.1366
580,2867,-0.435127,-9.88689,7.12975
580,2868,-0.443364,-9.88238,7.1071
580,2869,-0.443364,-9.88238,7.1071
580,2870,-0.450743,-9.87792,7.0742
580,2871,-0.457418,-9.87381,7.03359
580,2872,-0.463324,-9.87034,6.98761
580,2873,-0.463324,-9.87034,6.98761
580,2874,-0.468371,-9.86778,6.93832
580,2875,-0.472576,-9.86646,6.88776
580,2876,-0.475764,-9.86662,6.83774
580,2877,-0.478092,-9.86853,6.78959
580,2878,-0.478092,-9.86853,6.78959
580,2879,-0.479109,-9.87247,6.74175
580,2880,-0.479113,-9.87864,6.69429
580,2881,-0.479113,-9.87864,6.69429
580,2882,-0.476402,-9.89804,6.6083
580,2883,-0.474296,-9.91097,6.57329
580,2884,-0.471559,-9.92572,6.54595
580,2885,-0.468432,-9.94193,6.52825
580,2886,-0.465135,-9.95908,6.52164
580,2887,-0.465135,-9.95908,6.52164
580,2888,-0.462004,-9.97662,6.52585
580,2889,-0.459203,-9.99409,6.54044
787,334,-24.7382,10.5085,6.96379
787,335,-24.5943,10.2747,6.94142
787,336,-24.4532,10.0356,6.91831
787,337,-24.1793,9.54281,6.86968
787,338,-24.0457,9.29135,6.84412
787,339,-24.0457,9.29135,6.84412
787,340,-23.7862,8.77587,6.79067
787,341,-23.5244,8.51444,6.73459
787,342,-23.4061,7.99594,6.70582
787,343,-23.2787,7.74268,6.67672
787,344,-23.0202,7.25371,6.61802
787,345,-22.8903,7.01542,6.58867
787,346,-22.7605,6.77954,6.55947
787,347,-22.6306,6.54622,6.53053
787,348,-22.3706,6.08676,6.47379
787,349,-22.2406,5.86016,6.44613
787,350,-22.1106,5.63469,6.41902
787,351,-21.8497,5.19089,6.36654
787,352,-21.7194,4.97015,6.34119
787,353,-21.5896,4.7481,6.31641
787,354,-21.3304,4.3042,6.26844
787,355,-21.2018,4.07956,6.24515
787,356,-21.0742,3.85118,6.22225
787,357,-20.9476,3.62031,6.19965
787,358,-20.6973,3.14959,6.15513
787,359,-20.6973,3.14959,6.15513
787,360,-20.4516,2.66602,6.111
787,361,-20.3301,2.42081,6.08892
787,362,-20.2097,2.17204,6.06677
787,363,-20.0901,1.92036,6.04448
787,364,-19.9712,1.66721,6.02203
787,365,-19.7346,1.1602,5.97657
787,366,-19.6169,0.906646,5.95354
787,367,-19.4993,0.655033,5.93032
787,368,-19.2644,0.161331,5.88338
787,369,-19.1472,-0.0810244,5.85972
787,370,-18.9137,-0.554573,5.81217
787,371,-18.7975,-0.786109,5.78837
787,372,-18.5667,-1.24157,5.74091
787,373,-18.4522,-1.4671,5.71734
787,374,-18.2254,-1.91133,5.67069
787,375,-18.1132,-2.13262,5.64767
787,376,-18.0018,-2.35564,5.62488
787,377,-17.7812,-2.80396,5.58006
787,378,-17.6719,-3.03162,5.55803
787,379,-17.6719,-3.03162,5.55803
787,380,-17.3452,-3.73825,5.49347
787,381,-17.2366,-3.97836,5.4724
787,382,-17.1281,-4.22061,5.45153
787,383,-16.9105,-4.71109,5.41028
787,384,-16.8015,-4.95799,5.38984
787,385,-16.6925,-5.20495,5.3695
787,386,-16.4747,-5.69616,5.32898
787,387,-16.3654,-5.94253,5.30875
787,388,-16.2553,-6.19009,5.28853
787,389,-16.145,-6.43741,5.2683
787,390,-15.9216,-6.92866,5.22775
787,391,-15.8127,-7.17033,5.20743
787,392,-15.705,-7.4102,5.18708
787,393,-15.4925,-7.88402,5.14631
787,394,-15.3896,-8.11488,5.12592
787,395,-15.1971,-8.56049,5.08518
787,396,-15.1032,-8.7788,5.06487
787,397,-15.0161,-8.98684,5.04461
787,398,-14.8879,-9.33126,5.00436
787,399,-14.8879,-9.33126,5.00436
787,400,-14.7693,-9.74027,5.14319
787,401,-14.7399,-9.87128,5.09306
1169,364,-24.9423,12.7845,6.96379
1169,365,-24.8071,12.547,6.94142
1169,366,-24.6707,12.3133,6.91831
1169,367,-24.3942,11.8552,6.86968
1169,368,-24.2547,11.6295,6.84412
1169,369,-24.1149,11.4049,6.81776
1169,370,-23.975,11.1803,6.79067
1169,371,-23.8355,10.9546,6.76291
1169,372,-23.5567,10.502,6.70582
1169,373,-23.4154,10.2789,6.67672
1169,374,-23.274,10.0558,6.64741
1169,375,-23.1334,9.83089,6.61802
1169,376,-22.8632,9.60272,6.55947
1169,377,-22.7238,9.13416,6.53053
1169,378,-22.5922,8.8935,6.50195
1169,379,-22.5922,8.8935,6.50195
1169,380,-22.4629,8.64936,6.47379
1169,381,-22.2096,8.15432,6.41902
1169,382,-22.0854,7.90393,6.39249
1169,383,-21.9624,7.65262,6.36654
1169,384,-21.7179,7.15291,6.31641
1169,385,-21.5956,6.90678,6.29218
1169,386,-21.4729,6.66419,6.26844
1169,387,-21.3496,6.42546,6.24515
1169,388,-21.2259,6.19055,6.22225
1169,389,-20.9783,5.72756,6.17731
1169,390,-20.8557,5.49498,6.15513
1169,391,-20.7339,5.26162,6.13305
1169,392,-20.6125,5.02759,6.111
1169,393,-20.3708,4.55803,6.06677
1169,394,-20.2503,4.32261,6.04448
1169,395,-20.1289,4.09094,6.02203
1169,396,-20.0067,3.86293,5.9994
1169,397,-19.8842,3.6369,5.97657
1169,398,-19.6401,3.18417,5.93032
1169,399,-19.6401,3.18417,5.93032
1169,400,-19.5192,2.95468,5.90693
1169,401,-19.3995,2.72185,5.88338
1169,402,-19.1629,2.24948,5.83596
1169,403,-19.0457,2.0118,5.81217
1169,404,-18.8139,1.53187,5.7646
1169,405,-18.6992,1.28977,5.74091
1169,406,-18.5851,1.04666,5.71734
1169,407,-18.4716,0.803168,5.69392
1169,408,-18.3586,0.559948,5.67069
1169,409,-18.2462,0.313713,5.64767
1169,410,-18.1343,0.064847,5.62488
1169,411,-17.9113,-0.433791,5.58006
1169,412,-17.8001,-0.680489,5.55803
1169,413,-17.6889,-0.924004,5.53627
1169,414,-17.578,-1.16372,5.51475
1169,415,-17.4675,-1.39985,5.49347
1169,416,-17.248,-1.86281,5.45153
1169,417,-17.1393,-2.09077,5.43083
1169,418,-17.0312,-2.31749,5.41028
1169,419,-17.0312,-2.31749,5.41028
1169,420,-16.9238,-2.54401,5.38984
1169,421,-16.7109,-2.9999,5.34922
1169,422,-16.6057,-3.22768,5.32898
1169,423,-16.3978,-3.68577,5.28853
1169,424,-16.2946,-3.91855,5.2683
1169,425,-16.1915,-4.15486,5.24804
1169,426,-16.0884,-4.39483,5.22775
1169,427,-15.9851,-4.63828,5.20743
1169,428,-15.8814,-4.8846,5.18708
1169,429,-15.6732,-5.3827,5.14631
1169,430,-15.5689,-5.63259,5.12592
1169,431,-15.4647,-5.88192,5.10554
1169,432,-15.3608,-6.12991,5.08518
1169,433,-15.1545,-6.61965,5.04461
1169,434,-15.0489,-6.86306,5.02444
1169,435,-14.9457,-7.10508,5.00436
1169,436,-14.8427,-7.346,5.04733
1169,437,-14.7379,-7.58578,5.12198
1169,438,-14.6323,-7.82407,5.14319
1169,439,-14.5302,-7.82385,5.09306
1169,440,-14.4271,-8.05897,5.04762
1169,441,-14.2299,-8.5165,5.0226
1169,442,-14.1331,-8.96751,5.0127
1169,443,-14.0349,-9.19304,4.99958
1169,444,-13.8618,-9.60864,4.97913
1169,445,-13.8041,-9.78379,4.44574
1169,446,-13.771,-9.94296,4.05678
1360,396,-24.911,17.0737,7.06925
1360,397,-24.7781,16.8311,7.04841
1360,398,-24.6427,16.5934,7.02765
1360,399,-24.505,16.36,7.00676
1360,400,-24.505,16.36,7.00676
1360,401,-24.505,16.36,7.00676
1360,402,-24.0803,15.6796,6.94141
1360,403,-23.9358,15.4572,6.9183
1360,404,-23.7902,15.236,6.8944
1360,405,-23.6445,15.0144,6.86967
1360,406,-23.4994,14.7911,6.84411
1360,407,-23.3722,14.5401,6.81775
1360,408,-23.2766,14.2402,6.79065
1360,409,-23.2172,13.8825,6.7629
1360,410,-23.1942,13.4642,6.73458
1360,411,-23.2054,12.985,6.70581
1360,412,-23.247,12.4461,6.67671
1360,413,-23.312,11.8535,6.6474
1360,414,-23.3914,11.2175,6.61801
1360,415,-23.4777,10.5467,6.58866
1360,416,-23.6474,9.12901,6.53052
1360,417,-23.7225,8.39285,6.50193
1360,418,-23.7871,7.64389,6.47378
1360,419,-23.839,6.88531,6.44612
1360,420,-23.8767,6.11967,6.41901
1360,421,-23.8767,6.11967,6.41901
1360,422,-23.899,5.34899,6.39247
1360,423,-23.9007,4.59345,6.36653
1360,424,-23.8379,3.18168,6.3164
1360,425,-23.7727,2.56646,6.29217
1360,426,-23.6868,2.04219,6.26843
1360,427,-23.5847,1.6174,6.24514
1360,428,-23.4713,1.28889,6.22224
1360,429,-23.3501,1.05273,6.19965
1360,430,-23.2234,0.904635,6.1773
1360,431,-23.2234,0.904635,6.1773
1360,432,-22.9578,0.853212,6.13304
1360,433,-22.8186,0.938098,6.11099
1360,434,-22.8186,0.938098,6.11099
1360,435,-22.6745,1.08197,6.08892
1360,436,-22.525,1.27136,6.06676
1360,437,-22.3694,1.49519,6.04447
1360,438,-22.2073,1.74449,6.02202
1360,439,-22.0382,2.01216,5.99939
1360,440,-21.8618,2.29257,5.97656
1360,441,-21.8618,2.29257,5.97656
1360,442,-21.6779,2.5812,5.95353
1360,443,-21.4864,2.87456,5.93031
1360,444,-21.2873,3.16997,5.90692
1360,445,-21.0805,3.46534,5.88337
1360,446,-20.8662,3.75903,5.85971
1360,447,-20.6442,4.04962,5.83595
1360,448,-19.9344,4.89292,5.76459
1360,449,-19.6834,5.16225,5.7409
1360,450,-19.6834,5.16225,5.7409
1360,451,-19.4256,5.42481,5.71733
1360,452,-19.161,5.68021,5.69391
1360,453,-18.8899,5.92782,5.67068
1360,454,-18.6128,6.16706,5.64766
1360,455,-18.6128,6.16706,5.64766
1360,456,-18.0423,6.6176,5.60233
1360,457,-17.7501,6.82768,5.58004
1360,458,-17.454,7.02706,5.55802
1360,459,-17.454,7.02706,5.55802
1360,460,-17.156,7.21242,5.53625
1360,461,-17.156,7.21242,5.53625
1360,462,-16.8627,7.37153,5.51474
1360,463,-16.585,7.48532,5.49346
1360,464,-16.3308,7.5427,5.47239
1360,465,-15.7089,7.4148,5.41027
1360,466,-15.5661,7.24679,5.38983
1360,467,-15.4551,7.0172,5.36949
1360,468,-15.3729,6.72959,5.34921
1360,469,-15.3159,6.38751,5.32897
1360,470,-15.2798,5.99446,5.30874
1360,471,-15.2602,5.55369,5.28852
1360,472,-15.2512,5.07142,5.26829
1360,473,-15.2464,4.55547,5.24803
1360,474,-15.2407,4.01248,5.22774
1360,475,-15.2299,3.44808,5.20742
1360,476,-15.2109,2.86683,5.18707
1360,477,-15.1813,2.27238,5.16669
1360,478,-15.1392,1.66765,5.1463
1360,479,-15.0832,1.05504,5.12591
1360,480,-15.0124,0.436465,5.10552
1360,481,-15.0124,0.436465,5.10552
1360,482,-14.9258,-0.186384,5.08517
1360,483,-14.8229,-0.81192,5.06485
1360,484,-14.5667,-2.06422,5.02443
1360,485,-14.4131,-2.68796,5.00434
1360,486,-14.2435,-3.2971,5.04732
1360,487,-14.0627,-3.86867,5.12197
1360,488,-13.8804,-4.38345,5.1432
1360,489,-13.707,-4.83024,5.09303
1360,490,-13.549,-5.20874,5.0476
1360,491,-13.4104,-5.52196,5.02804
1360,492,-13.2932,-5.7744,5.02258
1360,493,-13.1978,-5.9728,5.01269
1360,494,-13.0621,-6.24927,5.01917
1360,495,-13.0134,-6.35172,4.97912
1360,496,-12.9788,-6.4483,4.44573
1360,497,-12.9534,-6.55129,4.05678
1360,498,-12.9246,-6.67106,4.00073
1360,499,-12.885,-6.81647,3.95105
1360,500,-12.8382,-6.98291,3.91185
1360,501,-12.8382,-6.98291,3.91185
1360,502,-12.7835,-7.17162,3.88568
1360,503,-12.7194,-7.38116,3.8749
1360,504,-12.5685,-7.84577,3.90836
1360,505,-12.3842,-8.35997,4.01348
1360,506,-12.2784,-8.63317,4.08676
1360,507,-12.1757,-8.89745,4.16855
1360,508,-12.0863,-9.13928,4.25627
1360,509,-12.0132,-9.35633,4.34868
1360,510,-11.9563,-9.55103,4.44374
1360,511,-11.9093,-9.7304,4.53702
1360,512,-11.876,-9.89355,4.6203
1552,404,-24.9788,15.3767,7.02766
1552,405,-24.8498,15.1261,7.00676
1552,406,-24.5865,14.6386,6.96379
1552,407,-24.4527,14.4008,6.94142
1552,408,-24.3179,14.1662,6.91831
1552,409,-24.1819,13.9346,6.89441
1552,410,-24.0449,13.7058,6.86968
1552,411,-23.9069,13.4792,6.84412
1552,412,-23.7675,13.2555,6.81776
1552,413,-23.627,13.0337,6.79067
1552,414,-23.486,12.8128,6.76291
1552,415,-23.3452,12.5913,6.73459
1552,416,-23.205,12.3681,6.70582
1552,417,-23.0802,12.1174,6.67672
1552,418,-22.9821,11.8183,6.64741
1552,419,-22.9145,11.4617,6.61802
1552,420,-22.8769,11.0447,6.58867
1552,421,-22.8769,11.0447,6.58867
1552,422,-22.8673,10.5667,6.55947
1552,423,-22.9505,8.81791,6.47379
1552,424,-22.9708,8.21176,6.44613
1552,425,-22.9753,7.62291,6.41902
1552,426,-22.9611,7.06415,6.39249
1552,427,-22.9177,6.57309,6.36654
1552,428,-22.8448,6.16368,6.34119
1552,429,-22.746,5.83639,6.31641
1552,430,-22.6242,5.58987,6.29218
1552,431,-22.4819,5.4216,6.26844
1552,432,-22.3208,5.328,6.24515
1552,433,-22.1418,5.30522,6.22225
1552,434,-21.9451,5.34911,6.19965
1552,435,-21.7321,5.45003,6.17731
1552,436,-21.5044,5.59525,6.15513
1552,437,-21.2636,5.77363,6.13305
1552,438,-21.0109,5.97594,6.111
1552,439,-20.7471,6.19482,6.08892
1552,440,-20.479,6.40756,6.06677
1552,441,-20.479,6.40756,6.06677
1552,442,-20.2202,6.57718,6.04448
1552,443,-19.5968,6.62151,5.97657
1552,444,-19.4417,6.48993,5.95354
1552,445,-19.4417,6.48993,5.95354
1552,446,-19.3104,6.29317,5.93032
1552,447,-19.2023,6.03117,5.90693
1552,448,-19.1155,5.70509,5.88338
1552,449,-19.0471,5.31735,5.85972
1552,450,-18.9929,4.87301,5.83596
1552,451,-18.9451,4.38819,5.81217
1552,452,-18.8942,3.89063,5.78837
1552,453,-18.7508,2.99379,5.74091
1552,454,-18.6569,2.62589,5.71734
1552,455,-18.5513,2.31491,5.69392
1552,456,-18.4391,2.04515,5.67069
1552,457,-18.3226,1.80884,5.64767
1552,458,-18.2034,1.60111,5.62488
1552,459,-18.0829,1.41528,5.60234
1552,460,-17.9624,1.24376,5.58006
1552,461,-17.9624,1.24376,5.58006
1552,462,-17.6106,0.72811,5.51475
1552,463,-17.3845,0.365277,5.4724
1552,464,-17.2744,0.164184,5.45153
1552,465,-17.1662,-0.0561368,5.43083
1552,466,-17.0591,-0.293609,5.41028
1552,467,-16.9524,-0.545219,5.38984
1552,468,-16.8457,-0.807225,5.3695
1552,469,-16.7386,-1.07568,5.34922
1552,470,-16.6312,-1.33912,5.32898
1552,471,-16.5239,-1.59379,5.30875
1552,472,-16.4171,-1.8396,5.28853
1552,473,-16.3113,-2.07724,5.2683
1552,474,-16.2066,-2.3082,5.24804
1552,475,-16.1033,-2.53426,5.22775
1552,476,-16.0011,-2.75744,5.20743
1552,477,-15.9001,-2.97987,5.18708
1552,478,-15.6998,-3.43027,5.14631
1552,479,-15.6,-3.66078,5.12592
1552,480,-15.4996,-3.89689,5.10554
1552,481,-15.4996,-3.89689,5.10554
1552,482,-15.1944,-4.63198,5.04461
1552,483,-15.0912,-4.8825,5.02444
1552,484,-14.9873,-5.13431,5.00436
1552,485,-14.8825,-5.38574,5.04733
1552,486,-14.7757,-5.63538,5.12198
1552,487,-14.6682,-5.88205,5.14319
1552,488,-14.5622,-6.125,5.09306
1552,489,-14.458,-6.36383,5.04762
1552,490,-14.3548,-6.60049,5.02806
1552,491,-14.2496,-6.83481,5.0226
1552,492,-14.1472,-7.06818,5.0127
1552,493,-14.0463,-7.30031,4.99958
1552,494,-13.9455,-7.5319,5.01918
1552,495,-13.8477,-7.759,4.97913
1552,496,-13.69,-8.20054,4.05678
1552,497,-13.6205,-8.41958,4.00073
1552,498,-13.5507,-8.64106,3.95106
1552,499,-13.4863,-8.85636,3.91185
1552,500,-13.4347,-9.05342,3.88568
1552,501,-13.4347,-9.05342,3.88568
1552,502,-13.4008,-9.22529,3.8749
1552,503,-13.3766,-9.38518,3.88191
1552,504,-13.328,-9.8368,4.01348
1552,505,-13.3241,-9.97322,4.08676
1935,345,-24.888,12.4228,6.96379
1935,346,-24.6098,11.9381,6.91831
1935,347,-24.4743,11.6912,6.8944
1935,348,-24.3407,11.4426,6.86967
1935,349,-24.2084,11.1932,6.84411
1935,350,-24.0792,10.9399,6.81776
1935,351,-23.9527,10.6832,6.79066
1935,352,-23.8276,10.4256,6.7629
1935,353,-23.5777,9.91646,6.70582
1935,354,-23.4512,9.66817,6.67671
1935,355,-23.3232,9.42528,6.64741
1935,356,-23.0647,8.95054,6.58866
1935,357,-22.9342,8.71817,6.55947
1935,358,-22.8031,8.48856,6.53053
1935,359,-22.6715,8.26102,6.50194
1935,360,-22.4079,7.80863,6.44613
1935,361,-22.4079,7.80863,6.44613
1935,362,-22.2765,7.58189,6.41902
1935,363,-22.0153,7.12326,6.36654
1935,364,-21.884,6.89571,6.34119
1935,365,-21.7519,6.67038,6.31641
1935,366,-21.4886,6.21871,6.26844
1935,367,-21.3586,5.98914,6.24515
1935,368,-21.2305,5.75574,6.22225
1935,369,-20.9799,5.27568,6.17731
1935,370,-20.8573,5.02983,6.15513
1935,371,-20.7361,4.78122,6.13305
1935,372,-20.6159,4.5309,6.111
1935,373,-20.3775,4.02993,6.06676
1935,374,-20.2594,3.77853,6.04447
1935,375,-20.2594,3.77853,6.04447
1935,376,-20.1421,3.52653,6.02202
1935,377,-20.025,3.27566,5.99939
1935,378,-19.908,3.02731,5.97656
1935,379,-19.7909,2.78256,5.95354
1935,380,-19.6738,2.54037,5.93032
1935,381,-19.6738,2.54037,5.93032
1935,382,-19.5568,2.30078,5.90692
1935,383,-19.2065,1.59743,5.83596
1935,384,-19.0901,1.36627,5.81216
1935,385,-18.974,1.13732,5.78836
1935,386,-18.7426,0.684054,5.74091
1935,387,-18.6275,0.457954,5.71734
1935,388,-18.513,0.230914,5.69392
1935,389,-18.2858,-0.229326,5.64767
1935,390,-18.1731,-0.463676,5.62488
1935,391,-18.061,-0.701062,5.60233
1935,392,-17.9494,-0.941312,5.58005
1935,393,-17.8383,-1.17893,5.55803
1935,394,-17.7278,-1.41329,5.53626
1935,395,-17.5089,-1.87712,5.49347
1935,396,-17.4003,-2.10891,5.4724
1935,397,-17.2923,-2.34182,5.45153
1935,398,-17.076,-2.8219,5.41028
1935,399,-16.9675,-3.06831,5.38984
1935,400,-16.8587,-3.31707,5.3695
1935,401,-16.8587,-3.31707,5.3695
1935,402,-16.7496,-3.56661,5.34922
1935,403,-16.4226,-4.30973,5.28853
1935,404,-16.314,-4.55371,5.26829
1935,405,-16.2063,-4.794,5.24803
1935,406,-16.0997,-5.03035,5.22774
1935,407,-15.8902,-5.49232,5.18707
1935,408,-15.7874,-5.71921,5.16669
1935,409,-15.6859,-5.94459,5.1463
1935,410,-15.486,-6.395,5.10553
1935,411,-15.387,-6.62209,5.08517
1935,412,-15.2869,-6.84871,5.06486
1935,413,-15.0954,-7.30382,5.02443
1935,414,-15.0007,-7.53516,5.00435
1935,415,-14.9049,-7.77,5.04733
1935,416,-14.8075,-8.00561,5.12198
1935,417,-14.7128,-8.23991,5.14319
1935,418,-14.6165,-8.47473,5.09306
1935,419,-14.421,-8.95099,5.02805
1935,420,-14.3295,-9.17752,5.0226
1935,421,-14.3295,-9.17752,5.0226
1935,422,-14.1649,-9.66857,5.01919
1935,423,-14.1744,-9.82917,4.44575
1935,424,-14.2015,-9.89952,4.0568
1935,425,-14.2187,-9.99037,4.00075
